dataset,model,cal_size,test_size,CatBoost_brier,CatBoost_logloss,CatBoost_kuiper,CatBoost_ece-15,CatBoost_accuracy,CatBoost_time
Satellite,CatBoost,4590,510,0.014934324095991174,0.026729467465096367,0.005297602619975805,0.006584943272173405,0.9901960492134094,1.2986519089899957
Satellite,ExtraTrees,4590,510,0.016289754525900226,0.026484942900375213,0.005716715473681688,0.00650390051305294,0.9882352948188782,1.148511425824836
Satellite,LightGBM,4590,510,0.014326508613800339,0.02371442534952703,0.007128446362912655,0.005750500597059727,0.9901960492134094,1.0833161589689553
Satellite,LinearModel,4590,510,0.014678487431218195,0.026900198756935993,0.005640929564833641,0.007174358703196049,0.9921568632125854,0.8779434121679515
Satellite,NeuralNetFastAI,4590,510,0.011849034301414449,0.023270590186505145,0.004343952983617783,0.006756690796464682,0.9921568632125854,1.1220051310956478
Satellite,NeuralNetTorch,4590,510,0.014877982209594649,0.02805437984124277,0.00624103145673871,0.005713461432605982,0.9901960492134094,1.1928236191160977
Satellite,RandomForest,4590,510,0.016119426235160494,0.028637341554132802,0.006293907295912504,0.007943743839859962,0.9882352948188782,1.0480008458252996
Satellite,XGBoost,4590,510,0.015143158807012704,0.02462806530665623,0.006136086769402027,0.007029238622635603,0.9901960492134094,0.9975398881360888
SpeedDating,CatBoost,7540,838,0.17699470215750296,0.29057927884960527,0.019151708111166954,0.031987499445676804,0.8830549120903015,1.1733357380144298
SpeedDating,ExtraTrees,7540,838,0.19305930736992408,0.31098930933776087,0.017522091045975685,0.036650728434324265,0.8687350749969482,1.3447219349909574
SpeedDating,LightGBM,7540,838,0.1776478049780722,0.2921561400078227,0.024316057562828064,0.035814642906188965,0.8854415416717529,1.4620787678286433
SpeedDating,LinearModel,7540,838,0.19021028256563072,0.3138970574092519,0.027450159192085266,0.03650958091020584,0.8735083341598511,1.1731091900728643
SpeedDating,NeuralNetFastAI,7540,838,0.18800972718317088,0.3077597478420324,0.02126070111989975,0.03375187888741493,0.8723150491714478,1.3235613030847162
SpeedDating,NeuralNetTorch,7540,838,0.18638227547232394,0.3054798490953384,0.02172135002911091,0.032677263021469116,0.8723150491714478,1.247192861046642
SpeedDating,RandomForest,7540,838,0.19131064919741028,0.3127817582037846,0.022500913590192795,0.033676210790872574,0.8711217045783997,1.2038768641650677
SpeedDating,XGBoost,7540,838,0.1762083666783598,0.2898521900292068,0.020660432055592537,0.02797827683389187,0.8854415416717529,1.3344283369369805
Titanic,CatBoost,1980,221,0.2563182419738595,0.4154225963244703,0.06825059652328491,0.06315423548221588,0.8325791954994202,0.7250345000065863
Titanic,ExtraTrees,1980,221,0.2537118945949691,0.4077851196581028,0.07781068980693817,0.04966402426362038,0.8325791954994202,1.5091241300106049
Titanic,LightGBM,1980,221,0.2550036284941843,0.4121237806477943,0.06836152076721191,0.05922478809952736,0.8325791954994202,0.766644949093461
Titanic,LinearModel,1980,221,0.2527472918285605,0.4114987871239073,0.06660626083612442,0.05299631133675575,0.8325791954994202,1.1242639659903944
Titanic,NeuralNetFastAI,1980,221,0.2539739300127422,0.4116304432340232,0.06709904968738556,0.05594199523329735,0.8325791954994202,0.5875259139575064
Titanic,NeuralNetTorch,1980,221,0.2554419988259047,0.4121390322003725,0.07034704834222794,0.06394398957490921,0.8325791954994202,0.6445323070511222
Titanic,RandomForest,1980,221,0.2545115395194334,0.40777318860658474,0.06918732076883316,0.054909106343984604,0.8325791954994202,1.9769969161134213
Titanic,XGBoost,1980,221,0.255277295263389,0.4133944489654861,0.06527477502822876,0.05864843726158142,0.8325791954994202,0.7024382690433413
ada,CatBoost,3732,415,0.17041045170102323,0.2698459057180824,0.014271123334765434,0.033060479909181595,0.8819277286529541,0.9506696600001305
ada,ExtraTrees,3732,415,0.195047200644882,0.30680987511633423,0.015623871237039566,0.03901621326804161,0.8602409362792969,0.7825786091852933
ada,LightGBM,3732,415,0.17279585125636754,0.27475379397678257,0.016899732872843742,0.046096500009298325,0.87469881772995,0.83945950306952
ada,LinearModel,3732,415,0.2003694668914003,0.31719563859118377,0.019654717296361923,0.038852594792842865,0.8530120253562927,0.7497510779649019
ada,NeuralNetFastAI,3732,415,0.18554812417829514,0.29735470737682795,0.013878483325242996,0.031153332442045212,0.8722891807556152,0.7759783961810172
ada,NeuralNetTorch,3732,415,0.18351687107560605,0.28915047553545037,0.011464416980743408,0.033004775643348694,0.8722891807556152,0.7666198199149221
ada,RandomForest,3732,415,0.1803639443292279,0.28701653188032433,0.011328501626849174,0.03593864664435387,0.8771084547042847,0.9304237808100879
ada,XGBoost,3732,415,0.17131892618721992,0.27232990182989275,0.012455174699425697,0.03351161256432533,0.8771084547042847,0.913182525895536
adult,CatBoost,43957,4885,0.17145974022360383,0.2705818478412728,0.00578959658741951,0.010819096118211746,0.8771750330924988,10.061127135995775
adult,ExtraTrees,43957,4885,0.19011957420201392,0.3000572866621754,0.00675209378823638,0.015491833910346031,0.8630501627922058,10.680081351893023
adult,LightGBM,43957,4885,0.1713492496825575,0.26925774599615465,0.005891591310501099,0.014771485701203346,0.8771750330924988,9.811905944021419
adult,LinearModel,43957,4885,0.20285760881597278,0.3168874849487779,0.007869059219956398,0.011682085692882538,0.853428840637207,9.951797252055258
adult,NeuralNetFastAI,43957,4885,0.18948083780812297,0.2982385310961858,0.008529052138328552,0.010662482120096684,0.863459587097168,9.940565732074901
adult,NeuralNetTorch,43957,4885,0.19146607950556893,0.300121403646159,0.007637758273631334,0.013400090858340263,0.8628454208374023,10.021733606932685
adult,RandomForest,43957,4885,0.18698861612546014,0.2937190387818251,0.0077305869199335575,0.011220763437449932,0.8630501627922058,10.711093079065904
adult,XGBoost,43957,4885,0.17044622570895132,0.2679741803362367,0.005541238933801651,0.013230313546955585,0.8759467601776123,10.133922375040129
ailerons,CatBoost,12375,1375,0.15842229944757383,0.2603176562678577,0.00841718539595604,0.027324402704834938,0.8909090757369995,1.987413349095732
ailerons,ExtraTrees,12375,1375,0.16803365881399576,0.274694900727357,0.007975462824106216,0.016791000962257385,0.8814545273780823,1.9836940539535135
ailerons,LightGBM,12375,1375,0.15829012063559014,0.25910448101427036,0.008620224893093109,0.02432555891573429,0.8923636078834534,2.489166866056621
ailerons,LinearModel,12375,1375,0.16959585727133616,0.2768134274638136,0.009794803336262703,0.02534291334450245,0.8799999952316284,2.8051699169445783
ailerons,NeuralNetFastAI,12375,1375,0.16635691988509627,0.27087731046695773,0.009581364691257477,0.023764433339238167,0.8843636512756348,2.0734971940983087
ailerons,NeuralNetTorch,12375,1375,0.1648162151843164,0.268438067519652,0.007864439859986305,0.019772380590438843,0.8814545273780823,2.0126668082084507
ailerons,RandomForest,12375,1375,0.1638097428546608,0.2697111601488029,0.008213534019887447,0.027745870873332024,0.8814545273780823,1.826151616871357
ailerons,XGBoost,12375,1375,0.15937530783953258,0.2597609673744611,0.007997598499059677,0.016553649678826332,0.8880000114440918,1.8791064000688493
arcene,CatBoost,90,10,0.4268300274480927,0.64522807328661,0.17022812366485596,0.27132073044776917,0.699999988079071,0.5283691789954901
arcene,ExtraTrees,90,10,0.3523544067112952,0.5454218127217323,0.12171222269535065,0.19587205350399017,0.6000000238418579,0.5716378320939839
arcene,LightGBM,90,10,0.46257397931238786,0.7418335727946881,0.1299237161874771,0.26377037167549133,0.699999988079071,0.49842090206220746
arcene,LinearModel,90,10,0.3798559277827637,0.5741101575103003,0.1594909429550171,0.12909984588623047,0.699999988079071,0.4569463678635657
arcene,NeuralNetFastAI,90,10,0.3393605143028485,0.5702117649621408,0.1237192153930664,0.25521141290664673,0.699999988079071,0.4678113090340048
arcene,NeuralNetTorch,90,10,0.3614908666101294,0.6096319585554122,0.15006627142429352,0.24317793548107147,0.699999988079071,0.41927703912369907
arcene,RandomForest,90,10,0.3728071760742556,0.5650077832702693,0.12748989462852478,0.2532278597354889,0.699999988079071,0.36798744881525636
arcene,XGBoost,90,10,0.39732524275541076,0.5960902186640504,0.08968685567378998,0.25135862827301025,0.699999988079071,0.35676789400167763
arsenic-female-bladder,CatBoost,503,56,0.21378059424667037,0.33544809967918837,0.03978263586759567,0.09450209140777588,0.8571428656578064,0.5674349861219525
arsenic-female-bladder,ExtraTrees,503,56,0.23294421602876123,0.3685562522754698,0.04069012403488159,0.10560430586338043,0.8035714030265808,0.5310984971001744
arsenic-female-bladder,LightGBM,503,56,0.21802164448443642,0.35396740516580893,0.0466424822807312,0.07984497398138046,0.875,0.47015843098051846
arsenic-female-bladder,LinearModel,503,56,0.2320699063459826,0.36439842073509826,0.0426081120967865,0.0807066261768341,0.8571428656578064,0.46329373703338206
arsenic-female-bladder,NeuralNetFastAI,503,56,0.2176602174029653,0.3293352760886704,0.05989549681544304,0.08983496576547623,0.8392857313156128,0.5369365059304982
arsenic-female-bladder,NeuralNetTorch,503,56,0.18566854181170087,0.30713958873035757,0.050216734409332275,0.08286789059638977,0.875,0.483803341165185
arsenic-female-bladder,RandomForest,503,56,0.21971519271564108,0.3587658265287522,0.048975005745887756,0.09539999067783356,0.8571428656578064,0.5895533950533718
arsenic-female-bladder,XGBoost,503,56,0.20689883997117173,0.33339147077498643,0.03320039063692093,0.026370439678430557,0.8571428656578064,0.4537246178369969
autoUniv-au1-1000,CatBoost,900,100,0.37549207245206956,0.5609959739610627,0.07823817431926727,0.07829073816537857,0.7300000190734863,0.454283163882792
autoUniv-au1-1000,ExtraTrees,900,100,0.362743785894212,0.5488473250899805,0.03713861107826233,0.07331744581460953,0.7599999904632568,0.6104386828374118
autoUniv-au1-1000,LightGBM,900,100,0.351657341475523,0.5356174297025421,0.04137076064944267,0.09333841502666473,0.7699999809265137,0.4823982159141451
autoUniv-au1-1000,LinearModel,900,100,0.3804519171105894,0.5700977291053287,0.07484984397888184,0.09560143947601318,0.7400000095367432,0.3740563509054482
autoUniv-au1-1000,NeuralNetFastAI,900,100,0.34777548869727665,0.5333139033912698,0.05096433684229851,0.0826687291264534,0.7699999809265137,0.5914301418233663
autoUniv-au1-1000,NeuralNetTorch,900,100,0.35351719286041855,0.5343885395320602,0.03791444003582001,0.04518419876694679,0.75,0.48869805596768856
autoUniv-au1-1000,RandomForest,900,100,0.37893365351572483,0.5626975785868622,0.04828118160367012,0.0594589002430439,0.7300000190734863,0.5097911679185927
autoUniv-au1-1000,XGBoost,900,100,0.3696834340399225,0.5529709862403062,0.06233745813369751,0.09255935996770859,0.7200000286102295,0.536216122796759
bank-marketing,CatBoost,40689,4522,0.1171624905302964,0.18669766074462651,0.00470927357673645,0.01116491761058569,0.9148606657981873,7.849776160903275
bank-marketing,ExtraTrees,40689,4522,0.1256182080447936,0.2001166348097842,0.006019276566803455,0.01186307892203331,0.9066784381866455,7.620239135110751
bank-marketing,LightGBM,40689,4522,0.11937308028836074,0.18936251981482488,0.005233303643763065,0.009346138685941696,0.9128704071044922,7.7160268989391625
bank-marketing,LinearModel,40689,4522,0.1411080115751242,0.22756310133532376,0.005723169073462486,0.008573353290557861,0.9000442028045654,8.002999231917784
bank-marketing,NeuralNetFastAI,40689,4522,0.12035642730097089,0.19099919895884188,0.006277460604906082,0.007984928786754608,0.9126492738723755,7.055382885038853
bank-marketing,NeuralNetTorch,40689,4522,0.12010416780470416,0.19057393005519965,0.007102424278855324,0.009690027683973312,0.9106590151786804,9.641691470053047
bank-marketing,RandomForest,40689,4522,0.12525771699008795,0.198707707614215,0.0061771804466843605,0.00915955938398838,0.9066784381866455,7.688109339913353
bank-marketing,XGBoost,40689,4522,0.11899437730170115,0.18979951481928548,0.005090467631816864,0.0071702515706419945,0.9126492738723755,7.5964428428560495
bank32nh,CatBoost,7372,820,0.2692906133140808,0.4139450934337945,0.020584076642990112,0.04691386967897415,0.7939024567604065,1.227545487927273
bank32nh,ExtraTrees,7372,820,0.2703224528169872,0.41484872102856135,0.021327566355466843,0.03567494451999664,0.7987805008888245,1.2977343329694122
bank32nh,LightGBM,7372,820,0.2686069341223177,0.4151167879046692,0.022448785603046417,0.052800796926021576,0.79756098985672,1.4509038920514286
bank32nh,LinearModel,7372,820,0.2681547126624754,0.40962783453417256,0.02145424671471119,0.0387294702231884,0.792682945728302,1.4571039900183678
bank32nh,NeuralNetFastAI,7372,820,0.2553873647255331,0.3953103451403713,0.02116803452372551,0.03801872953772545,0.8073170781135559,1.2642105431295931
bank32nh,NeuralNetTorch,7372,820,0.26206675479013597,0.4051095330751126,0.017258238047361374,0.024648500606417656,0.800000011920929,1.2602988549042493
bank32nh,RandomForest,7372,820,0.2848144343439991,0.4356572370541302,0.025105217471718788,0.03906134516000748,0.7890244126319885,1.3368957848288119
bank32nh,XGBoost,7372,820,0.2727477002269088,0.41997309976087677,0.02136051282286644,0.039153702557086945,0.79756098985672,1.2961993149947375
bank8FM,CatBoost,7372,820,0.0736231751934933,0.11843851325255486,0.008301757276058197,0.012544953264296055,0.9475609660148621,1.714309087023139
bank8FM,ExtraTrees,7372,820,0.07832742445294182,0.12486842595220987,0.010211626067757607,0.016021015122532845,0.9487804770469666,1.5081827361136675
bank8FM,LightGBM,7372,820,0.07557271282127884,0.11920519354942481,0.010577155277132988,0.02176404558122158,0.9487804770469666,1.5158313079737127
bank8FM,LinearModel,7372,820,0.08232846842369779,0.13449991872814843,0.009607825428247452,0.01651071384549141,0.9451219439506531,1.3889890320133418
bank8FM,NeuralNetFastAI,7372,820,0.07616755215841352,0.11626959279084094,0.01010623574256897,0.022410012781620026,0.9475609660148621,1.6748687070794404
bank8FM,NeuralNetTorch,7372,820,0.08024125123979547,0.12389699160738027,0.00870972964912653,0.017366046085953712,0.9463414549827576,1.6434777949471027
bank8FM,RandomForest,7372,820,0.07954347877514965,0.13315694499965394,0.007847008295357227,0.020396851003170013,0.9402438998222351,1.7124268738552928
bank8FM,XGBoost,7372,820,0.07613757323049651,0.12649308996367545,0.009203397668898106,0.017198732122778893,0.9451219439506531,1.4952854469884187
blood-transfusion-service-center,CatBoost,673,75,0.32851461130389625,0.5028005861009895,0.045813605189323425,0.09170792251825333,0.7599999904632568,0.6254700580611825
blood-transfusion-service-center,ExtraTrees,673,75,0.3315133016717774,0.5002248513946693,0.0713328868150711,0.12181106209754944,0.7599999904632568,0.6302884789183736
blood-transfusion-service-center,LightGBM,673,75,0.3339891812848975,0.503982015227577,0.05750298500061035,0.11722416430711746,0.7733333110809326,0.7799979469273239
blood-transfusion-service-center,LinearModel,673,75,0.3210792703212324,0.4838810704560418,0.06493024528026581,0.105501189827919,0.746666669845581,0.450794770848006
blood-transfusion-service-center,NeuralNetFastAI,673,75,0.3253407277958291,0.48810991043850976,0.06535255908966064,0.08898720145225525,0.746666669845581,0.43277275189757347
blood-transfusion-service-center,NeuralNetTorch,673,75,0.3071881422779701,0.46229626504237936,0.050484202802181244,0.049634985625743866,0.7333333492279053,0.5022089921403676
blood-transfusion-service-center,RandomForest,673,75,0.3322144283786846,0.5053147238530806,0.0715995579957962,0.13738179206848145,0.7599999904632568,0.7571827969513834
blood-transfusion-service-center,XGBoost,673,75,0.3337249465543645,0.5081909630593373,0.049439527094364166,0.07959357649087906,0.746666669845581,0.43413753900676966
boston_corrected,CatBoost,455,51,0.1636597104689409,0.2698142634647475,0.08096852153539658,0.10714530199766159,0.9019607901573181,0.5422904058359563
boston_corrected,ExtraTrees,455,51,0.15139124563534248,0.2517229728695278,0.09146112203598022,0.10713754594326019,0.9215686321258545,0.5972112810704857
boston_corrected,LightGBM,455,51,0.15408796250375592,0.2610293301104498,0.08943933248519897,0.14438949525356293,0.9215686321258545,0.4764757140073925
boston_corrected,LinearModel,455,51,0.181305861912414,0.29041028310011047,0.0933079719543457,0.13237428665161133,0.8627451062202454,0.44755595410242677
boston_corrected,NeuralNetFastAI,455,51,0.14569595228860366,0.24613867025129305,0.12124823033809662,0.13982348144054413,0.8823529481887817,0.5075619108974934
boston_corrected,NeuralNetTorch,455,51,0.20754289405123577,0.31265931837017036,0.10760438442230225,0.1408446729183197,0.8039215803146362,0.5072245160117745
boston_corrected,RandomForest,455,51,0.182645155305352,0.2962976388014189,0.09480425715446472,0.11490856856107712,0.8627451062202454,0.431117053842172
boston_corrected,XGBoost,455,51,0.20045700052673232,0.3122731767604999,0.08256343752145767,0.14165882766246796,0.8627451062202454,0.4828868838958442
churn,CatBoost,4500,500,0.0848006589068285,0.17636529987612337,0.01475901436060667,0.020468369126319885,0.949999988079071,1.5518309311009943
churn,ExtraTrees,4500,500,0.0828333749777921,0.16937767428565065,0.010823562741279602,0.02276529185473919,0.9480000138282776,0.9355102030094713
churn,LightGBM,4500,500,0.08973343845547517,0.18346600656324086,0.012585938908159733,0.030804753303527832,0.9459999799728394,1.0951426709070802
churn,LinearModel,4500,500,0.18260151094989704,0.29948441340311044,0.01867363601922989,0.03227144479751587,0.8579999804496765,1.1495649688877165
churn,NeuralNetFastAI,4500,500,0.07553351447507543,0.15933366261538953,0.008197614923119545,0.016971169039607048,0.9559999704360962,0.838771432870999
churn,NeuralNetTorch,4500,500,0.08243571116976904,0.17308303483796653,0.01627657562494278,0.028287244960665703,0.9520000219345093,0.9819837489631027
churn,RandomForest,4500,500,0.09902026980645988,0.19006330654992518,0.014744645915925503,0.01896178536117077,0.9359999895095825,1.3786592858377844
churn,XGBoost,4500,500,0.08764888146843962,0.17580879049693202,0.010712924413383007,0.026707760989665985,0.9440000057220459,1.4467335960362107
climate-model-simulation-crashes,CatBoost,486,54,0.10220809812549837,0.20502614404504435,0.05188646540045738,0.06434659659862518,0.9444444179534912,0.7236884629819542
climate-model-simulation-crashes,ExtraTrees,486,54,0.09522796310189324,0.21482318635929898,0.04339812695980072,0.059663280844688416,0.9444444179534912,0.5354232029058039
climate-model-simulation-crashes,LightGBM,486,54,0.0846411463385871,0.1893810351360979,0.04815540835261345,0.05180775746703148,0.9259259104728699,0.4815065620932728
climate-model-simulation-crashes,LinearModel,486,54,0.09962957767089994,0.22816890119254687,0.062027424573898315,0.0745844617486,0.9444444179534912,0.4600540460087359
climate-model-simulation-crashes,NeuralNetFastAI,486,54,0.08740475036505803,0.21705552665873784,0.04524722695350647,0.05146985128521919,0.9629629850387573,0.8754654210060835
climate-model-simulation-crashes,NeuralNetTorch,486,54,0.10290675667715948,0.21400265958565898,0.04779449477791786,0.07674511522054672,0.9259259104728699,0.5257776679936796
climate-model-simulation-crashes,RandomForest,486,54,0.09761656825269284,0.218510016014932,0.07829400151968002,0.06687922775745392,0.9259259104728699,0.4644048260524869
climate-model-simulation-crashes,XGBoost,486,54,0.08681267576020375,0.2001964826076497,0.06282664835453033,0.07926816493272781,0.9629629850387573,0.5170951411128044
colleges_usnews,CatBoost,1171,131,0.374014413030265,0.543001844687308,0.058603640645742416,0.11774306744337082,0.7099236845970154,0.8101253130007535
colleges_usnews,ExtraTrees,1171,131,0.3664449494891332,0.5383833996068809,0.058562953025102615,0.089227594435215,0.694656491279602,0.5854225240182132
colleges_usnews,LightGBM,1171,131,0.3869440998098894,0.5598886117368055,0.07315417379140854,0.12369668483734131,0.6641221642494202,0.528092976892367
colleges_usnews,LinearModel,1171,131,0.3995587451654096,0.5803793096315608,0.06352661550045013,0.1111266016960144,0.6641221642494202,0.7012502120342106
colleges_usnews,NeuralNetFastAI,1171,131,0.39250360816341695,0.5638765003607283,0.07741545140743256,0.11049775034189224,0.6793892979621887,0.9746584899257869
colleges_usnews,NeuralNetTorch,1171,131,0.38198637870066754,0.5540942372220272,0.0757623016834259,0.16180792450904846,0.732824444770813,0.5771082299761474
colleges_usnews,RandomForest,1171,131,0.36827545120635924,0.5501399360007199,0.06199786439538002,0.09447799623012543,0.732824444770813,0.6154418741352856
colleges_usnews,XGBoost,1171,131,0.38876859372813,0.5604342373876563,0.07462950795888901,0.130028635263443,0.6793892979621887,0.7384827809873968
cpu_act,CatBoost,7372,820,0.06603018809798454,0.11315096931676932,0.015924399718642235,0.03351979702711105,0.9585365653038025,1.4142098780721426
cpu_act,ExtraTrees,7372,820,0.07682676943362776,0.12941462457687936,0.013840869069099426,0.030605733394622803,0.9512194991111755,1.213619900168851
cpu_act,LightGBM,7372,820,0.06875333491793137,0.11522500374386038,0.015403524041175842,0.030048945918679237,0.9560975432395935,1.5960792619735003
cpu_act,LinearModel,7372,820,0.08624927529618687,0.1462284334753456,0.01464176457375288,0.03111422248184681,0.9439024329185486,1.5199866651091725
cpu_act,NeuralNetFastAI,7372,820,0.0735676992441518,0.12499571343263667,0.01842459663748741,0.037084098905324936,0.9487804770469666,1.4175277058966458
cpu_act,NeuralNetTorch,7372,820,0.07793592429902084,0.13215770230163026,0.018089989200234413,0.0367470309138298,0.9439024329185486,1.466158671071753
cpu_act,RandomForest,7372,820,0.07464415462963686,0.1289380714773736,0.013323057442903519,0.029073452576994896,0.954878032207489,1.4063745811581612
cpu_act,XGBoost,7372,820,0.06629103743549096,0.11220766267268507,0.016181353479623795,0.027460746467113495,0.9536585211753845,1.343969628913328
cpu_small,CatBoost,7372,820,0.09718454861758749,0.15518926254563353,0.011815432459115982,0.021422170102596283,0.9353658556938171,1.3678726030047983
cpu_small,ExtraTrees,7372,820,0.1040967609850732,0.16672300141881136,0.009776048362255096,0.017428556457161903,0.9329268336296082,1.3062991180922836
cpu_small,LightGBM,7372,820,0.09798502260461085,0.1558797636471073,0.010617762804031372,0.028569089248776436,0.9353658556938171,1.4425935000181198
cpu_small,LinearModel,7372,820,0.1263870824911979,0.20060178490451083,0.011083526536822319,0.027267055585980415,0.9073171019554138,1.2979252391960472
cpu_small,NeuralNetFastAI,7372,820,0.10924345797488555,0.17163165169244174,0.007574547082185745,0.03098018281161785,0.9182927012443542,1.3398042931221426
cpu_small,NeuralNetTorch,7372,820,0.10246001017015209,0.1639962196884941,0.013461422175168991,0.024145200848579407,0.9219512343406677,1.529852233827114
cpu_small,RandomForest,7372,820,0.10206368214578518,0.16552979774577034,0.013216204941272736,0.031615450978279114,0.9329268336296082,1.3518927400000393
cpu_small,XGBoost,7372,820,0.10005917433166442,0.15938830168116175,0.012511517852544785,0.03782926872372627,0.9329268336296082,1.459858797956258
credit-g,CatBoost,900,100,0.27625991510564757,0.42918063738743406,0.05338309332728386,0.07924993336200714,0.8299999833106995,0.5123869800008833
credit-g,ExtraTrees,900,100,0.2832522154038275,0.4440453001140922,0.050484538078308105,0.1159655898809433,0.8199999928474426,0.4899770289193839
credit-g,LightGBM,900,100,0.28722322565619124,0.44607931865163164,0.044004932045936584,0.10249896347522736,0.7900000214576721,0.5308284170459956
credit-g,LinearModel,900,100,0.3133325755286569,0.48110417583350396,0.061137452721595764,0.08803290873765945,0.7699999809265137,0.5137250430416316
credit-g,NeuralNetFastAI,900,100,0.3026303457481036,0.4601677319282467,0.034470558166503906,0.06673096865415573,0.7599999904632568,0.5300826609600335
credit-g,NeuralNetTorch,900,100,0.29406299640389244,0.455277209893093,0.061016276478767395,0.1361817568540573,0.7699999809265137,0.4731935940217227
credit-g,RandomForest,900,100,0.2741976372560124,0.43157730876340156,0.06277290731668472,0.1158255934715271,0.800000011920929,0.4926670619752258
credit-g,XGBoost,900,100,0.2914427367302897,0.4470023716639718,0.04626701772212982,0.11564337462186813,0.7699999809265137,0.45599528099410236
cylinder-bands,CatBoost,486,54,0.18686124431089188,0.3096709309136364,0.0395037904381752,0.0847863107919693,0.8518518805503845,0.5834872361738235
cylinder-bands,ExtraTrees,486,54,0.17915301320017452,0.3041469686117153,0.05127358436584473,0.10302799195051193,0.9074074029922485,0.5336862679105252
cylinder-bands,LightGBM,486,54,0.1858541249388171,0.3129724287876234,0.04276610165834427,0.08546559512615204,0.8888888955116272,0.49524467601440847
cylinder-bands,LinearModel,486,54,0.26766201401390455,0.4238162892600087,0.0579339861869812,0.11212035268545151,0.7962962985038757,0.469439058797434
cylinder-bands,NeuralNetFastAI,486,54,0.23270729208254792,0.39037414408595195,0.07913771271705627,0.1322719156742096,0.8518518805503845,0.5071737992111593
cylinder-bands,NeuralNetTorch,486,54,0.20398895995744956,0.3441962100796598,0.0689699798822403,0.13121604919433594,0.8518518805503845,0.436523892916739
cylinder-bands,RandomForest,486,54,0.1690189234717787,0.2873990904931802,0.0411871112883091,0.048839159309864044,0.8888888955116272,0.5193262079264969
cylinder-bands,XGBoost,486,54,0.176544147714603,0.306121044754207,0.0625612884759903,0.14295640587806702,0.8888888955116272,0.4619294139556587
delta_ailerons,CatBoost,6416,713,0.09029252035004717,0.18086172789519536,0.009057806804776192,0.01652739755809307,0.946704089641571,1.4034957389812917
delta_ailerons,ExtraTrees,6416,713,0.09216364935755694,0.1816533939058227,0.011534378863871098,0.013090611435472965,0.9453015327453613,1.0464087771251798
delta_ailerons,LightGBM,6416,713,0.09065237157126474,0.1814787457038459,0.009077576920390129,0.02043340355157852,0.9424964785575867,1.0551451831124723
delta_ailerons,LinearModel,6416,713,0.1093376353097698,0.2159654014214509,0.010280020534992218,0.0248043742030859,0.9410939812660217,1.2578322449699044
delta_ailerons,NeuralNetFastAI,6416,713,0.10116434015079734,0.19846215185829488,0.010544326156377792,0.023138493299484253,0.9424964785575867,1.0823686448857188
delta_ailerons,NeuralNetTorch,6416,713,0.1002004030841813,0.1963958198851849,0.012610645964741707,0.021812425926327705,0.9453015327453613,1.4148580289911479
delta_ailerons,RandomForest,6416,713,0.09301509082251769,0.1803149565425745,0.010291166603565216,0.02085203118622303,0.9438990354537964,1.2139508358668536
delta_ailerons,XGBoost,6416,713,0.09101811330976207,0.18359253103061882,0.011171916499733925,0.02825148217380047,0.948106586933136,1.377546348841861
delta_elevators,CatBoost,8565,952,0.177254099325205,0.2968915375669518,0.010439197532832623,0.022442730143666267,0.8844537734985352,1.5713621380273253
delta_elevators,ExtraTrees,8565,952,0.1801738710120684,0.3004736498107667,0.012999282218515873,0.028303716331720352,0.8802521228790283,1.3757650312036276
delta_elevators,LightGBM,8565,952,0.17610480446306406,0.2952645459061947,0.013458486646413803,0.031538136303424835,0.8886554837226868,1.4092265339568257
delta_elevators,LinearModel,8565,952,0.17984681897155128,0.30581863920955316,0.013220791704952717,0.026271386072039604,0.8802521228790283,1.3148962140548974
delta_elevators,NeuralNetFastAI,8565,952,0.17775439029386322,0.29839028922526456,0.008501246571540833,0.015580062754452229,0.881302535533905,1.4194133940618485
delta_elevators,NeuralNetTorch,8565,952,0.17588189700802428,0.2952822351037853,0.010411679744720459,0.027532100677490234,0.8844537734985352,1.5771265898365527
delta_elevators,RandomForest,8565,952,0.18373079800609798,0.3035459062767474,0.014771966263651848,0.03142017498612404,0.8728991746902466,1.2684007999487221
delta_elevators,XGBoost,8565,952,0.1769876349367355,0.29633506807547566,0.010550512000918388,0.027097729966044426,0.8844537734985352,1.3482375999446958
diabetes,CatBoost,691,77,0.24822232773158653,0.39295756367743656,0.04773959517478943,0.10123006999492645,0.8441558480262756,0.5257052648812532
diabetes,ExtraTrees,691,77,0.23573184289515778,0.37666608461815504,0.05089348182082176,0.09879706054925919,0.8441558480262756,0.5076187029480934
diabetes,LightGBM,691,77,0.2440709558932464,0.3860386005849469,0.0393446646630764,0.07382993400096893,0.8051947951316833,0.5069688288494945
diabetes,LinearModel,691,77,0.23190054392921744,0.3761727551867875,0.0723298192024231,0.10782433301210403,0.8311688303947449,0.47852132096886635
diabetes,NeuralNetFastAI,691,77,0.24493247077200314,0.38569375311638004,0.06981828808784485,0.13060447573661804,0.8181818127632141,0.4889070529025048
diabetes,NeuralNetTorch,691,77,0.23894145055590138,0.3768136769665453,0.048168450593948364,0.14958208799362183,0.8311688303947449,0.45501113403588533
diabetes,RandomForest,691,77,0.24320737534379833,0.39024977394767374,0.046020545065402985,0.08409149944782257,0.8311688303947449,0.44192822091281414
diabetes,XGBoost,691,77,0.26371945022394866,0.414438236000705,0.04194144159555435,0.18544113636016846,0.8051947951316833,0.48896761098876595
